,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,ClustTotal,ClustRoomTotal,ClustRoomTypePorp
11236,dorm,570677782,,570677782:4004053,DORM,dorm,18,dorm beds,454,354,0.78
11237,dorm,930414917,NEW MEDIUM SECURITY HOUSING,930414917:2511910,DORM,dorm,18,dorm beds,454,354,0.78
11238,dorm,570677782,,570677782:4004058,DORM,dorm,18,dorm beds,454,354,0.78
11239,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2950296,DORM,dorm,18,dorm beds,454,354,0.78
11240,dorm,570677782,,570677782:4416158,DORM,dorm,18,dorm beds,454,354,0.78
11241,dorm,570677782,,570677782:4343834,DORM,dorm,18,dorm beds,454,354,0.78
11242,dorm,570677782,,570677782:4463765,DORM,dorm,18,dorm beds,454,354,0.78
11243,dorm,570677782,,570677782:4410018,DORM,dorm,18,dorm beds,454,354,0.78
11244,dorm,570677782,,570677782:4464465,DORM,dorm,18,dorm beds,454,354,0.78
11245,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2347024,DORM,dorm,18,dorm beds,454,354,0.78
11246,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4575725,DORM,dorm,18,dorm beds,454,354,0.78
11247,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2953228,DORM,dorm,18,dorm beds,454,354,0.78
11248,dorm,570677782,,570677782:4462273,DORM,dorm,18,dorm beds,454,354,0.78
11249,dorm,570677782,,570677782:4416193,DORM,dorm,18,dorm beds,454,354,0.78
11250,dorm,2104154140,KINGS COUNTY JUVENILE CENTER,2104154140:6318045,DORM,dorm,18,dorm beds,454,354,0.78
11251,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2346592,DORM,dorm,18,dorm beds,454,354,0.78
11252,dorm,570677782,,570677782:4416164,DORM,dorm,18,dorm beds,454,354,0.78
11253,dorm,570677782,,570677782:4462276,DORM,dorm,18,dorm beds,454,354,0.78
11254,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2952241,DORM,dorm,18,dorm beds,454,354,0.78
11255,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4585439,DORM,dorm,18,dorm beds,454,354,0.78
11256,dorm,570677782,,570677782:4464460,DORM,dorm,18,dorm beds,454,354,0.78
11257,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2346605,DORM,dorm,18,dorm beds,454,354,0.78
11258,dorm,1199433112,ALAMEDA CO. - SANTA RITA JAIL,1199433112:2398026,DORM,dorm,18,dorm beds,454,354,0.78
11259,dorm,570677782,,570677782:4464475,DORM,dorm,18,dorm beds,454,354,0.78
11260,dorm,570677782,,570677782:4409999,DORM,dorm,18,dorm beds,454,354,0.78
11261,dorm,570677782,,570677782:4462290,DORM,dorm,18,dorm beds,454,354,0.78
11262,dorm,570677782,,570677782:4416166,DORM,dorm,18,dorm beds,454,354,0.78
11263,dorm,1199433112,ALAMEDA CO. - SANTA RITA JAIL,1199433112:2397096,DORM,dorm,18,dorm beds,454,354,0.78
11264,dorm,570677782,,570677782:4409995,DORM,dorm,18,dorm beds,454,354,0.78
11265,dorm,-1969737280,KINGS COUNTY JUVENILE CENTER,-1969737280:2029439,DORM,dorm,18,dorm beds,454,354,0.78
11266,dorm,570677782,,570677782:4407503,DORM,dorm,18,dorm beds,454,354,0.78
11267,dorm,740797837,Cheatham County Jail Expansion and Renovation,740797837:4280368,FEMALE DORM,female dorm,18,dorm beds,454,13,0.03
11268,dorm,570677782,,570677782:4462299,DORM,dorm,18,dorm beds,454,354,0.78
11269,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2948127,DORM,dorm,18,dorm beds,454,354,0.78
11270,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2953232,DORM,dorm,18,dorm beds,454,354,0.78
11271,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2951266,DORM,dorm,18,dorm beds,454,354,0.78
11272,dorm,570677782,,570677782:4409972,DORM,dorm,18,dorm beds,454,354,0.78
11273,dorm,570677782,,570677782:4462292,DORM,dorm,18,dorm beds,454,354,0.78
11274,dorm,1199433112,ALAMEDA CO. - SANTA RITA JAIL,1199433112:2397117,DORM,dorm,18,dorm beds,454,354,0.78
11275,dorm,570677782,,570677782:4416195,DORM,dorm,18,dorm beds,454,354,0.78
11276,dorm,570677782,,570677782:4463764,DORM,dorm,18,dorm beds,454,354,0.78
11277,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2951278,DORM,dorm,18,dorm beds,454,354,0.78
11278,dorm,-1329471891,KINGS COUNTY JUVENILE CENTER,-1329471891:2029439,DORM,dorm,18,dorm beds,454,354,0.78
11279,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2953231,DORM,dorm,18,dorm beds,454,354,0.78
11280,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2953221,DORM,dorm,18,dorm beds,454,354,0.78
11281,dorm,570677782,,570677782:4407472,DORM,dorm,18,dorm beds,454,354,0.78
11282,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2329189,DORM,dorm,18,dorm beds,454,354,0.78
11283,dorm,570677782,,570677782:4416169,DORM,dorm,18,dorm beds,454,354,0.78
11284,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2347021,DORM,dorm,18,dorm beds,454,354,0.78
11285,dorm,570677782,,570677782:4407499,DORM,dorm,18,dorm beds,454,354,0.78
11286,dorm,740797837,Cheatham County Jail Expansion and Renovation,740797837:4280360,FEMALE DORM,female dorm,18,dorm beds,454,13,0.03
11287,dorm,570677782,,570677782:4004097,DORM,dorm,18,dorm beds,454,354,0.78
11288,dorm,570677782,,570677782:4464458,DORM,dorm,18,dorm beds,454,354,0.78
11289,dorm,570677782,,570677782:4460377,DORM,dorm,18,dorm beds,454,354,0.78
11290,dorm,570677782,,570677782:4409993,DORM,dorm,18,dorm beds,454,354,0.78
11291,dorm,570677782,,570677782:4464463,DORM,dorm,18,dorm beds,454,354,0.78
11292,dorm,570677782,,570677782:4464467,DORM,dorm,18,dorm beds,454,354,0.78
11293,dorm,570677782,,570677782:4416152,DORM,dorm,18,dorm beds,454,354,0.78
11294,dorm,570677782,,570677782:4409987,DORM,dorm,18,dorm beds,454,354,0.78
11295,dorm,570677782,,570677782:4462272,DORM,dorm,18,dorm beds,454,354,0.78
11296,dorm,570677782,,570677782:4409975,DORM,dorm,18,dorm beds,454,354,0.78
11297,dorm,-1329471891,KINGS COUNTY JUVENILE CENTER,-1329471891:6318045,DORM,dorm,18,dorm beds,454,354,0.78
11298,dorm,570677782,,570677782:4463768,DORM,dorm,18,dorm beds,454,354,0.78
11299,dorm,570677782,,570677782:4004077,DORM,dorm,18,dorm beds,454,354,0.78
11300,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4134226,DORM,dorm,18,dorm beds,454,354,0.78
11301,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2328856,DORM,dorm,18,dorm beds,454,354,0.78
11302,dorm,570677782,,570677782:4464468,DORM,dorm,18,dorm beds,454,354,0.78
11303,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2951250,DORM,dorm,18,dorm beds,454,354,0.78
11304,dorm,570677782,,570677782:4407475,DORM,dorm,18,dorm beds,454,354,0.78
11305,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:5591510,DORM,dorm,18,dorm beds,454,354,0.78
11306,dorm,570677782,,570677782:4409979,DORM,dorm,18,dorm beds,454,354,0.78
11307,dorm,740797837,Cheatham County Jail Expansion and Renovation,740797837:4280266,FEMALE DORM,female dorm,18,dorm beds,454,13,0.03
11308,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4584942,DORM,dorm,18,dorm beds,454,354,0.78
11309,dorm,570677782,,570677782:4438658,DORM,dorm,18,dorm beds,454,354,0.78
11310,dorm,-1969737280,KINGS COUNTY JUVENILE CENTER,-1969737280:6318045,DORM,dorm,18,dorm beds,454,354,0.78
11311,dorm,570677782,,570677782:4464462,DORM,dorm,18,dorm beds,454,354,0.78
11312,dorm,570677782,,570677782:4004054,DORM,dorm,18,dorm beds,454,354,0.78
11313,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2346599,DORM,dorm,18,dorm beds,454,354,0.78
11314,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2328850,DORM,dorm,18,dorm beds,454,354,0.78
11315,dorm,943964884,KINGS COUNTY JUVENILE CENTER,943964884:6318045,DORM,dorm,18,dorm beds,454,354,0.78
11316,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2951277,DORM,dorm,18,dorm beds,454,354,0.78
11317,dorm,570677782,,570677782:4463774,DORM,dorm,18,dorm beds,454,354,0.78
11318,dorm,-1969737280,KINGS COUNTY JUVENILE CENTER,-1969737280:2033957,DORM,dorm,18,dorm beds,454,354,0.78
11319,dorm,570677782,,570677782:4407469,DORM,dorm,18,dorm beds,454,354,0.78
11320,dorm,570677782,,570677782:4407496,DORM,dorm,18,dorm beds,454,354,0.78
11321,dorm,570677782,,570677782:4416170,DORM,dorm,18,dorm beds,454,354,0.78
11322,dorm,570677782,,570677782:4463779,DORM,dorm,18,dorm beds,454,354,0.78
11323,dorm,570677782,,570677782:4407485,DORM,dorm,18,dorm beds,454,354,0.78
11324,dorm,570677782,,570677782:4462301,DORM,dorm,18,dorm beds,454,354,0.78
11325,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2329195,DORM,dorm,18,dorm beds,454,354,0.78
11326,dorm,570677782,,570677782:4462271,DORM,dorm,18,dorm beds,454,354,0.78
11327,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2952242,DORM,dorm,18,dorm beds,454,354,0.78
11328,dorm,2104154140,KINGS COUNTY JUVENILE CENTER,2104154140:2029439,DORM,dorm,18,dorm beds,454,354,0.78
11329,dorm,570677782,,570677782:4391115,DORM,dorm,18,dorm beds,454,354,0.78
11330,dorm,570677782,,570677782:4462298,DORM,dorm,18,dorm beds,454,354,0.78
11331,dorm,1199433112,ALAMEDA CO. - SANTA RITA JAIL,1199433112:2397091,DORM,dorm,18,dorm beds,454,354,0.78
11332,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2328853,DORM,dorm,18,dorm beds,454,354,0.78
11333,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2953242,DORM,dorm,18,dorm beds,454,354,0.78
11334,dorm,570677782,,570677782:4463879,DORM,dorm,18,dorm beds,454,354,0.78
11335,dorm,570677782,,570677782:4410010,DORM,dorm,18,dorm beds,454,354,0.78
11336,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2948149,DORM,dorm,18,dorm beds,454,354,0.78
11337,dorm,1199433112,ALAMEDA CO. - SANTA RITA JAIL,1199433112:2398000,DORM,dorm,18,dorm beds,454,354,0.78
11338,dorm,570677782,,570677782:4407500,DORM,dorm,18,dorm beds,454,354,0.78
11339,dorm,570677782,,570677782:4463785,DORM,dorm,18,dorm beds,454,354,0.78
11340,dorm,570677782,,570677782:4462308,DORM,dorm,18,dorm beds,454,354,0.78
11341,dorm,570677782,,570677782:4460495,DORM,dorm,18,dorm beds,454,354,0.78
11342,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2953243,DORM,dorm,18,dorm beds,454,354,0.78
11343,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2950282,DORM,dorm,18,dorm beds,454,354,0.78
11344,dorm,570677782,,570677782:4463758,DORM,dorm,18,dorm beds,454,354,0.78
11345,dorm,570677782,,570677782:4407510,DORM,dorm,18,dorm beds,454,354,0.78
11346,dorm,570677782,,570677782:4460399,DORM,dorm,18,dorm beds,454,354,0.78
11347,dorm,1199433112,ALAMEDA CO. - SANTA RITA JAIL,1199433112:2398027,DORM,dorm,18,dorm beds,454,354,0.78
11348,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2951267,DORM,dorm,18,dorm beds,454,354,0.78
11349,dorm,570677782,,570677782:4460410,DORM,dorm,18,dorm beds,454,354,0.78
11350,dorm,570677782,,570677782:4464459,DORM,dorm,18,dorm beds,454,354,0.78
11351,dorm,570677782,,570677782:4409969,DORM,dorm,18,dorm beds,454,354,0.78
11352,dorm,570677782,,570677782:4464464,DORM,dorm,18,dorm beds,454,354,0.78
11353,dorm,570677782,,570677782:4416155,DORM,dorm,18,dorm beds,454,354,0.78
11354,dorm,570677782,,570677782:4409984,DORM,dorm,18,dorm beds,454,354,0.78
11355,dorm,570677782,,570677782:4460437,DORM,dorm,18,dorm beds,454,354,0.78
11356,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2951263,DORM,dorm,18,dorm beds,454,354,0.78
11357,dorm,570677782,,570677782:4464469,DORM,dorm,18,dorm beds,454,354,0.78
11358,dorm,570677782,,570677782:4416184,DORM,dorm,18,dorm beds,454,354,0.78
11359,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:5457003,DORM,dorm,18,dorm beds,454,354,0.78
11360,dorm,570677782,,570677782:4407466,DORM,dorm,18,dorm beds,454,354,0.78
11361,dorm,1199433112,ALAMEDA CO. - SANTA RITA JAIL,1199433112:2398012,DORM,dorm,18,dorm beds,454,354,0.78
11362,dorm,570677782,,570677782:4407498,DORM,dorm,18,dorm beds,454,354,0.78
11363,dorm,570677782,,570677782:4462304,DORM,dorm,18,dorm beds,454,354,0.78
11364,dorm,570677782,,570677782:4460378,DORM,dorm,18,dorm beds,454,354,0.78
11365,dorm,570677782,,570677782:4003715,DORM,dorm,18,dorm beds,454,354,0.78
11366,dorm,570677782,,570677782:4462278,DORM,dorm,18,dorm beds,454,354,0.78
11367,dorm,570677782,,570677782:4462306,DORM,dorm,18,dorm beds,454,354,0.78
11368,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:3921149,ACCESSIBLE DORM,accessible dorm,18,dorm beds,454,1,0.0
11369,dorm,2104154140,KINGS COUNTY JUVENILE CENTER,2104154140:2033957,DORM,dorm,18,dorm beds,454,354,0.78
11370,dorm,570677782,,570677782:4463767,DORM,dorm,18,dorm beds,454,354,0.78
11371,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2948134,DORM,dorm,18,dorm beds,454,354,0.78
11372,dorm,570677782,,570677782:4409982,DORM,dorm,18,dorm beds,454,354,0.78
11373,dorm,570677782,,570677782:4416179,DORM,dorm,18,dorm beds,454,354,0.78
11374,dorm,570677782,,570677782:4416181,DORM,dorm,18,dorm beds,454,354,0.78
11375,dorm,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2329192,DORM,dorm,18,dorm beds,454,354,0.78
11376,dorm,570677782,,570677782:4463770,DORM,dorm,18,dorm beds,454,354,0.78
11377,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2950269,DORM,dorm,18,dorm beds,454,354,0.78
11378,dorm,570677782,,570677782:4416174,DORM,dorm,18,dorm beds,454,354,0.78
11379,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2950285,DORM,dorm,18,dorm beds,454,354,0.78
11380,dorm,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2950270,DORM,dorm,18,dorm beds,454,354,0.78
11381,dorm,1199433112,ALAMEDA CO. - SANTA RITA JAIL,1199433112:2398005,DORM,dorm,18,dorm beds,454,354,0.78
11382,dorm,943964884,KINGS COUNTY JUVENILE CENTER,943964884:2033957,DORM,dorm,18,dorm beds,454,354,0.78
11383,dorm,570677782,,570677782:4460395,DORM,dorm,18,dorm beds,454,354,0.78
11384,dorm,570677782,,570677782:4003715,DORM,dorm,18,dorm beds,454,354,0.78
11385,dorm,570677782,,570677782:4004050,DORM,dorm,18,dorm beds,454,354,0.78
11386,dorm,570677782,,570677782:4407466,DORM,dorm,18,dorm beds,454,354,0.78
11387,dorm,570677782,,570677782:4409982,DORM,dorm,18,dorm beds,454,354,0.78
11388,dorm,570677782,,570677782:4416181,DORM,dorm,18,dorm beds,454,354,0.78
11389,dorm,570677782,,570677782:4460378,DORM,dorm,18,dorm beds,454,354,0.78
11390,dorm,570677782,,570677782:4462278,DORM,dorm,18,dorm beds,454,354,0.78
11391,dorm,570677782,,570677782:4462306,DORM,dorm,18,dorm beds,454,354,0.78
11392,dorm,570677782,,570677782:4464469,DORM,dorm,18,dorm beds,454,354,0.78
11393,dorm,570677782,,570677782:4464472,DORM,dorm,18,dorm beds,454,354,0.78
11394,dorm,570677782,,570677782:4343834,DORM,dorm,18,dorm beds,454,354,0.78
11395,dorm,570677782,,570677782:4410005,DORM,dorm,18,dorm beds,454,354,0.78
11396,dorm,570677782,,570677782:4416155,DORM,dorm,18,dorm beds,454,354,0.78
11397,dorm,570677782,,570677782:4460382,DORM,dorm,18,dorm beds,454,354,0.78
11398,dorm,570677782,,570677782:4462271,DORM,dorm,18,dorm beds,454,354,0.78
11399,dorm,570677782,,570677782:4407499,DORM,dorm,18,dorm beds,454,354,0.78
11400,dorm,570677782,,570677782:4409989,DORM,dorm,18,dorm beds,454,354,0.78
11401,dorm,570677782,,570677782:4416152,DORM,dorm,18,dorm beds,454,354,0.78
11402,dorm,570677782,,570677782:4416174,DORM,dorm,18,dorm beds,454,354,0.78
11403,dorm,570677782,,570677782:4416179,DORM,dorm,18,dorm beds,454,354,0.78
11404,dorm,570677782,,570677782:4460395,DORM,dorm,18,dorm beds,454,354,0.78
11405,dorm,570677782,,570677782:4463770,DORM,dorm,18,dorm beds,454,354,0.78
11406,dorm,570677782,,570677782:4416169,DORM,dorm,18,dorm beds,454,354,0.78
11407,dorm,570677782,,570677782:4462301,DORM,dorm,18,dorm beds,454,354,0.78
11408,dorm,570677782,,570677782:4464465,DORM,dorm,18,dorm beds,454,354,0.78
11409,dorm,740797837,,740797837:4280360,FEMALE DORM,female dorm,18,dorm beds,454,13,0.03
11410,dorm,570677782,,570677782:4004054,DORM,dorm,18,dorm beds,454,354,0.78
11411,dorm,570677782,,570677782:4407475,DORM,dorm,18,dorm beds,454,354,0.78
11412,dorm,570677782,,570677782:4416158,DORM,dorm,18,dorm beds,454,354,0.78
11413,dorm,570677782,,570677782:4416164,DORM,dorm,18,dorm beds,454,354,0.78
11414,dorm,570677782,,570677782:4462273,DORM,dorm,18,dorm beds,454,354,0.78
11415,dorm,570677782,,570677782:4462276,DORM,dorm,18,dorm beds,454,354,0.78
11416,dorm,570677782,,570677782:4462279,DORM,dorm,18,dorm beds,454,354,0.78
11417,dorm,570677782,,570677782:4463764,DORM,dorm,18,dorm beds,454,354,0.78
11418,dorm,570677782,,570677782:4464460,DORM,dorm,18,dorm beds,454,354,0.78
11419,dorm,570677782,,570677782:4407462,DORM,dorm,18,dorm beds,454,354,0.78
11420,dorm,570677782,,570677782:4409975,DORM,dorm,18,dorm beds,454,354,0.78
11421,dorm,570677782,,570677782:4409987,DORM,dorm,18,dorm beds,454,354,0.78
11422,dorm,570677782,,570677782:4460379,DORM,dorm,18,dorm beds,454,354,0.78
11423,dorm,570677782,,570677782:4462272,DORM,dorm,18,dorm beds,454,354,0.78
11424,dorm,570677782,,570677782:4463761,DORM,dorm,18,dorm beds,454,354,0.78
11425,dorm,570677782,,570677782:4464468,DORM,dorm,18,dorm beds,454,354,0.78
11426,dorm,570677782,,570677782:4464476,DORM,dorm,18,dorm beds,454,354,0.78
11427,dorm,570677782,,570677782:4004053,DORM,dorm,18,dorm beds,454,354,0.78
11428,dorm,570677782,,570677782:4004064,DORM,dorm,18,dorm beds,454,354,0.78
11429,dorm,570677782,,570677782:4391007,DORM,dorm,18,dorm beds,454,354,0.78
11430,dorm,570677782,,570677782:4391115,DORM,dorm,18,dorm beds,454,354,0.78
11431,dorm,570677782,,570677782:4407507,DORM,dorm,18,dorm beds,454,354,0.78
11432,dorm,570677782,,570677782:4407510,DORM,dorm,18,dorm beds,454,354,0.78
11433,dorm,570677782,,570677782:4462298,DORM,dorm,18,dorm beds,454,354,0.78
11434,dorm,570677782,,570677782:4462300,DORM,dorm,18,dorm beds,454,354,0.78
11435,dorm,570677782,,570677782:4407485,DORM,dorm,18,dorm beds,454,354,0.78
11436,dorm,570677782,,570677782:4407500,DORM,dorm,18,dorm beds,454,354,0.78
11437,dorm,570677782,,570677782:4409984,DORM,dorm,18,dorm beds,454,354,0.78
11438,dorm,570677782,,570677782:4416166,DORM,dorm,18,dorm beds,454,354,0.78
11439,dorm,570677782,,570677782:4460386,DORM,dorm,18,dorm beds,454,354,0.78
11440,dorm,570677782,,570677782:4460387,DORM,dorm,18,dorm beds,454,354,0.78
11441,dorm,570677782,,570677782:4463758,DORM,dorm,18,dorm beds,454,354,0.78
11442,dorm,570677782,,570677782:4463772,DORM,dorm,18,dorm beds,454,354,0.78
11443,dorm,570677782,,570677782:4463779,DORM,dorm,18,dorm beds,454,354,0.78
11444,dorm,570677782,,570677782:4464464,DORM,dorm,18,dorm beds,454,354,0.78
11445,dorm,570677782,,570677782:4004058,DORM,dorm,18,dorm beds,454,354,0.78
11446,dorm,570677782,,570677782:4407503,DORM,dorm,18,dorm beds,454,354,0.78
11447,dorm,570677782,,570677782:4460495,DORM,dorm,18,dorm beds,454,354,0.78
11448,dorm,570677782,,570677782:4462299,DORM,dorm,18,dorm beds,454,354,0.78
11449,dorm,570677782,,570677782:4462308,DORM,dorm,18,dorm beds,454,354,0.78
11450,dorm,570677782,,570677782:4463757,DORM,dorm,18,dorm beds,454,354,0.78
11451,dorm,570677782,,570677782:4463785,DORM,dorm,18,dorm beds,454,354,0.78
11452,dorm,570677782,,570677782:4463879,DORM,dorm,18,dorm beds,454,354,0.78
11453,dorm,570677782,,570677782:4464462,DORM,dorm,18,dorm beds,454,354,0.78
11454,dorm,570677782,,570677782:4464475,DORM,dorm,18,dorm beds,454,354,0.78
11455,dorm,740797837,,740797837:4280266,FEMALE DORM,female dorm,18,dorm beds,454,13,0.03
11456,dorm,570677782,,570677782:4409993,DORM,dorm,18,dorm beds,454,354,0.78
11457,dorm,570677782,,570677782:4410018,DORM,dorm,18,dorm beds,454,354,0.78
11458,dorm,570677782,,570677782:4416161,DORM,dorm,18,dorm beds,454,354,0.78
11459,dorm,570677782,,570677782:4416195,DORM,dorm,18,dorm beds,454,354,0.78
11460,dorm,570677782,,570677782:4407455,DORM,dorm,18,dorm beds,454,354,0.78
11461,dorm,570677782,,570677782:4407458,DORM,dorm,18,dorm beds,454,354,0.78
11462,dorm,570677782,,570677782:4407472,DORM,dorm,18,dorm beds,454,354,0.78
11463,dorm,570677782,,570677782:4438658,DORM,dorm,18,dorm beds,454,354,0.78
11464,dorm,570677782,,570677782:4460490,DORM,dorm,18,dorm beds,454,354,0.78
11465,dorm,570677782,,570677782:4463768,DORM,dorm,18,dorm beds,454,354,0.78
11466,dorm,570677782,,570677782:4464466,DORM,dorm,18,dorm beds,454,354,0.78
11467,dorm,570677782,,570677782:4464473,DORM,dorm,18,dorm beds,454,354,0.78
11468,dorm,570677782,,570677782:4409969,DORM,dorm,18,dorm beds,454,354,0.78
11469,dorm,570677782,,570677782:4409999,DORM,dorm,18,dorm beds,454,354,0.78
11470,dorm,570677782,,570677782:4410010,DORM,dorm,18,dorm beds,454,354,0.78
11471,dorm,570677782,,570677782:4460399,DORM,dorm,18,dorm beds,454,354,0.78
11472,dorm,570677782,,570677782:4460410,DORM,dorm,18,dorm beds,454,354,0.78
11473,dorm,570677782,,570677782:4462290,DORM,dorm,18,dorm beds,454,354,0.78
11474,dorm,570677782,,570677782:4463765,DORM,dorm,18,dorm beds,454,354,0.78
11475,dorm,570677782,,570677782:4463774,DORM,dorm,18,dorm beds,454,354,0.78
11476,dorm,570677782,,570677782:4463776,DORM,dorm,18,dorm beds,454,354,0.78
11477,dorm,570677782,,570677782:4464459,DORM,dorm,18,dorm beds,454,354,0.78
11478,dorm,570677782,,570677782:4464467,DORM,dorm,18,dorm beds,454,354,0.78
11479,dorm,570677782,,570677782:4004067,DORM,dorm,18,dorm beds,454,354,0.78
11480,dorm,570677782,,570677782:4004082,DORM,dorm,18,dorm beds,454,354,0.78
11481,dorm,570677782,,570677782:4407489,DORM,dorm,18,dorm beds,454,354,0.78
11482,dorm,570677782,,570677782:4407496,DORM,dorm,18,dorm beds,454,354,0.78
11483,dorm,570677782,,570677782:4410008,DORM,dorm,18,dorm beds,454,354,0.78
11484,dorm,570677782,,570677782:4416170,DORM,dorm,18,dorm beds,454,354,0.78
11485,dorm,570677782,,570677782:4416186,DORM,dorm,18,dorm beds,454,354,0.78
11486,dorm,570677782,,570677782:4460377,DORM,dorm,18,dorm beds,454,354,0.78
11487,dorm,570677782,,570677782:4464458,DORM,dorm,18,dorm beds,454,354,0.78
11488,dorm,570677782,,570677782:4004077,DORM,dorm,18,dorm beds,454,354,0.78
11489,dorm,570677782,,570677782:4409972,DORM,dorm,18,dorm beds,454,354,0.78
11490,dorm,570677782,,570677782:4409979,DORM,dorm,18,dorm beds,454,354,0.78
11491,dorm,570677782,,570677782:4416176,DORM,dorm,18,dorm beds,454,354,0.78
11492,dorm,570677782,,570677782:4416193,DORM,dorm,18,dorm beds,454,354,0.78
11493,dorm,570677782,,570677782:4462292,DORM,dorm,18,dorm beds,454,354,0.78
11494,dorm,570677782,,570677782:4464463,DORM,dorm,18,dorm beds,454,354,0.78
11495,dorm,570677782,,570677782:4004097,DORM,dorm,18,dorm beds,454,354,0.78
11496,dorm,570677782,,570677782:4407498,DORM,dorm,18,dorm beds,454,354,0.78
11497,dorm,570677782,,570677782:4409995,DORM,dorm,18,dorm beds,454,354,0.78
11498,dorm,570677782,,570677782:4416184,DORM,dorm,18,dorm beds,454,354,0.78
11499,dorm,570677782,,570677782:4460437,DORM,dorm,18,dorm beds,454,354,0.78
11500,dorm,570677782,,570677782:4462280,DORM,dorm,18,dorm beds,454,354,0.78
11501,dorm,570677782,,570677782:4462304,DORM,dorm,18,dorm beds,454,354,0.78
11502,dorm,570677782,,570677782:4463767,DORM,dorm,18,dorm beds,454,354,0.78
11503,dorm,570677782,,570677782:4464471,DORM,dorm,18,dorm beds,454,354,0.78
11504,dorm,570677782,,570677782:4407469,DORM,dorm,18,dorm beds,454,354,0.78
11505,dorm,570677782,,570677782:4463780,DORM,dorm,18,dorm beds,454,354,0.78
11506,dorm,570677782,,570677782:4463781,DORM,dorm,18,dorm beds,454,354,0.78
11507,dorm,740797837,,740797837:4280368,FEMALE DORM,female dorm,18,dorm beds,454,13,0.03
11508,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3779802,DORM,dorm,18,dorm beds,454,354,0.78
11509,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3413826,DORM,dorm,18,dorm beds,454,354,0.78
11510,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3404910,DORM,dorm,18,dorm beds,454,354,0.78
11511,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3583437,DORM,dorm,18,dorm beds,454,354,0.78
11512,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3585879,DORM,dorm,18,dorm beds,454,354,0.78
11513,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3585078,DORM,dorm,18,dorm beds,454,354,0.78
